cell_id,centroid_x,centroid_y,reddot,blackdot,score
1,892.22,633.21,NaN,NaN,NaN
2,786.23,512.12,3,2,0.0000
3,831.96,385.11,NaN,NaN,NaN
4,809.69,252.62,NaN,NaN,NaN
5,487.99,120.84,0,0,0.0000
6,669.06,174.83,NaN,NaN,NaN
7,737.45,647.85,NaN,NaN,NaN
8,729.15,258.30,0,0,0.0000
9,741.12,155.29,NaN,NaN,NaN
10,366.72,870.06,NaN,NaN,NaN
11,828.40,54.39,NaN,NaN,NaN
12,853.31,105.43,2,4,2.0000
13,37.71,884.76,2,4,2.0000
14,587.63,247.26,NaN,NaN,NaN
15,120.73,802.22,0,0,0.0000
16,430.51,23.61,0,0,0.0000
17,653.78,29.49,2,2,0.0000
18,96.16,886.65,0,0,0.0000
19,188.07,824.96,NaN,NaN,NaN
20,765.65,364.97,NaN,NaN,NaN
21,632.76,81.24,0,0,0.0000
22,784.39,158.90,NaN,NaN,NaN
23,725.71,429.37,NaN,NaN,NaN
24,140.93,759.87,0,0,0.0000
25,842.30,180.96,NaN,NaN,NaN
26,146.10,880.94,0,0,0.0000
27,23.87,676.16,0,0,0.0000
28,547.68,114.19,3,4,0.0000
29,812.73,106.03,0,0,0.0000
30,735.35,377.46,0,0,0.0000
31,129.34,845.03,0,0,0.0000
32,603.81,45.22,2,2,0.0000
33,699.68,112.57,NaN,NaN,NaN
34,680.08,384.53,0,0,0.0000
35,23.99,848.03,0,0,0.0000
36,394.62,770.52,NaN,NaN,NaN
37,598.49,127.20,NaN,NaN,NaN
38,763.27,86.67,NaN,NaN,NaN
39,80.43,833.78,0,0,0.0000
40,85.98,762.30,0,0,0.0000
41,418.97,76.04,NaN,NaN,NaN
42,1336.83,586.43,0,0,0.0000
43,919.10,269.26,NaN,NaN,NaN
44,1597.31,114.02,2,4,2.0000
45,1492.66,263.37,2,3,0.0000
46,1181.76,98.47,0,0,0.0000
47,1320.68,105.11,NaN,NaN,NaN
48,1650.41,529.53,4,4,0.0000
49,1425.92,79.42,NaN,NaN,NaN
50,1614.66,315.53,2,7,3.5000
51,910.86,116.47,NaN,NaN,NaN
52,1462.18,437.26,0,0,0.0000
53,1073.08,127.84,3,3,0.0000
54,1051.25,513.78,NaN,NaN,NaN
55,1034.84,450.20,NaN,NaN,NaN
56,1408.05,327.82,0,0,0.0000
57,975.14,547.47,NaN,NaN,NaN
58,1043.53,647.58,2,3,0.0000
59,1327.30,850.08,NaN,NaN,NaN
60,1396.20,464.57,0,0,0.0000
61,1009.73,160.62,4,6,0.0000
62,984.67,238.38,2,3,0.0000
63,1495.35,117.56,NaN,NaN,NaN
64,1255.94,39.32,NaN,NaN,NaN
65,1204.02,671.64,2,5,2.5000
66,1656.13,732.31,NaN,NaN,NaN
67,1230.32,159.60,NaN,NaN,NaN
68,905.60,388.58,NaN,NaN,NaN
69,974.73,113.92,NaN,NaN,NaN
70,1431.61,793.26,NaN,NaN,NaN
71,1207.04,730.29,NaN,NaN,NaN
72,1398.20,662.51,0,0,0.0000
73,1053.26,271.47,NaN,NaN,NaN
74,1172.87,528.51,NaN,NaN,NaN
75,1630.99,460.48,0,0,0.0000
76,1528.15,523.30,NaN,NaN,NaN
77,1292.35,516.76,2,7,3.5000
78,998.87,35.27,2,6,3.0000
79,1119.64,169.55,NaN,NaN,NaN
80,1142.76,361.39,NaN,NaN,NaN
81,1593.97,658.35,3,5,0.0000
82,1091.19,579.80,2,7,3.5000
83,998.81,315.20,3,2,0.0000
84,1117.56,728.00,NaN,NaN,NaN
85,1156.11,587.86,NaN,NaN,NaN
86,1170.73,872.02,NaN,NaN,NaN
87,1246.77,789.26,3,7,2.3333
88,1474.25,353.43,0,0,0.0000
89,1409.29,244.93,0,0,0.0000
90,1150.01,808.27,NaN,NaN,NaN
91,1549.62,452.88,NaN,NaN,NaN
92,1528.72,394.25,0,0,0.0000
93,1079.74,327.12,4,7,0.0000
94,1526.66,672.05,0,0,0.0000
95,1216.80,334.21,0,0,0.0000
96,1651.07,887.89,NaN,NaN,NaN
97,1326.23,468.34,NaN,NaN,NaN
98,1454.93,872.16,NaN,NaN,NaN
99,1269.83,882.28,0,0,0.0000
100,1138.00,432.47,2,4,2.0000
101,1035.60,77.65,NaN,NaN,NaN
102,1597.29,733.09,NaN,NaN,NaN
103,1475.29,832.18,NaN,NaN,NaN
104,1203.18,409.56,2,0,0.0000
105,1482.62,708.16,0,0,0.0000
106,1384.11,855.72,2,4,2.0000
107,1330.70,689.36,NaN,NaN,NaN
108,1641.62,791.46,NaN,NaN,NaN
109,1119.91,648.70,NaN,NaN,NaN
110,1266.13,721.01,NaN,NaN,NaN
111,1563.07,846.85,NaN,NaN,NaN
112,1320.87,746.15,NaN,NaN,NaN
113,1499.81,14.92,0,0,0.0000
114,1519.51,591.86,NaN,NaN,NaN
115,1221.90,463.94,NaN,NaN,NaN
116,1556.50,362.45,NaN,NaN,NaN
117,1116.32,887.43,0,0,0.0000
118,1635.26,835.56,NaN,NaN,NaN
119,956.60,456.21,NaN,NaN,NaN
120,1143.23,276.53,NaN,NaN,NaN
121,1007.11,383.99,3,5,0.0000
122,1349.38,794.33,NaN,NaN,NaN
123,1495.45,778.98,NaN,NaN,NaN
124,1554.18,195.87,NaN,NaN,NaN
125,1550.28,730.04,0,0,0.0000
126,1030.43,359.39,0,0,0.0000
127,1416.42,732.60,0,0,0.0000
128,1468.57,743.34,0,0,0.0000
129,2370.05,141.63,2,4,2.0000
130,1860.98,187.04,5,6,0.0000
131,2360.40,528.67,NaN,NaN,NaN
132,2111.71,196.77,NaN,NaN,NaN
133,2298.61,867.99,NaN,NaN,NaN
134,1715.23,600.71,2,4,2.0000
135,2099.64,758.44,NaN,NaN,NaN
136,1704.26,308.72,0,0,0.0000
137,1666.96,411.37,NaN,NaN,NaN
138,1806.04,487.99,NaN,NaN,NaN
139,2184.36,743.98,NaN,NaN,NaN
140,2027.25,648.35,2,7,3.5000
141,2209.27,394.75,0,0,0.0000
142,2274.25,503.44,NaN,NaN,NaN
143,1857.60,877.30,NaN,NaN,NaN
144,1888.63,674.58,NaN,NaN,NaN
145,1803.91,302.32,NaN,NaN,NaN
146,1823.17,675.80,2,4,2.0000
147,1739.59,161.21,0,0,0.0000
148,1733.51,226.40,NaN,NaN,NaN
149,2131.63,68.98,NaN,NaN,NaN
150,2372.08,330.69,0,0,0.0000
151,1882.53,420.36,NaN,NaN,NaN
152,2064.15,808.43,0,0,0.0000
153,2252.92,726.72,NaN,NaN,NaN
154,2009.24,441.60,NaN,NaN,NaN
155,2201.81,814.98,NaN,NaN,NaN
156,1729.16,679.66,3,8,2.6667
157,1907.15,45.42,0,0,0.0000
158,1732.28,78.37,NaN,NaN,NaN
159,2024.66,213.30,0,0,0.0000
160,1790.45,588.03,NaN,NaN,NaN
161,2179.83,239.78,0,0,0.0000
162,1951.32,488.93,2,5,2.5000
163,2029.42,877.12,NaN,NaN,NaN
164,1775.62,231.02,NaN,NaN,NaN
165,2364.78,645.23,NaN,NaN,NaN
166,2005.46,763.65,0,0,0.0000
167,1861.52,260.66,0,0,0.0000
168,2418.76,668.48,NaN,NaN,NaN
169,2313.75,231.47,3,5,0.0000
170,2419.51,88.53,NaN,NaN,NaN
171,2034.77,518.97,2,2,0.0000
172,1736.76,819.62,NaN,NaN,NaN
173,1973.28,556.64,0,0,0.0000
174,2404.98,266.32,NaN,NaN,NaN
175,2260.67,821.02,NaN,NaN,NaN
176,1957.67,714.81,2,4,2.0000
177,1840.24,409.18,3,9,3.0000
178,1808.29,816.15,0,0,0.0000
179,2157.00,128.81,4,4,0.0000
180,1770.54,416.67,NaN,NaN,NaN
181,2338.09,400.42,0,0,0.0000
182,1717.37,762.11,0,0,0.0000
183,2208.91,19.32,0,0,0.0000
184,2021.72,581.06,NaN,NaN,NaN
185,2134.40,13.76,0,0,0.0000
186,1759.84,756.13,0,0,0.0000
187,2007.87,819.90,0,0,0.0000
188,1737.18,503.74,NaN,NaN,NaN
189,1699.09,377.44,0,0,0.0000
190,1683.41,795.83,NaN,NaN,NaN
191,2373.80,31.59,NaN,NaN,NaN
192,2725.42,637.39,NaN,NaN,NaN
193,2940.12,513.49,0,0,0.0000
194,2538.20,632.60,3,8,2.6667
195,2670.36,434.88,2,6,3.0000
196,3158.12,303.51,2,2,0.0000
197,2664.49,265.16,NaN,NaN,NaN
198,2591.87,760.80,0,0,0.0000
199,2740.24,195.12,2,5,2.5000
200,2764.01,489.82,2,2,0.0000
201,3096.31,78.04,0,0,0.0000
202,2513.24,834.79,NaN,NaN,NaN
203,2721.31,746.00,2,3,0.0000
204,2872.55,121.04,0,0,0.0000
205,2464.48,166.66,NaN,NaN,NaN
206,3160.63,894.10,0,0,0.0000
207,2581.16,494.30,2,3,0.0000
208,3031.82,320.07,3,2,0.0000
209,2729.80,90.09,NaN,NaN,NaN
210,2501.52,244.52,NaN,NaN,NaN
211,2890.25,205.29,0,0,0.0000
212,3192.81,734.87,0,0,0.0000
213,3152.58,507.14,NaN,NaN,NaN
214,2476.08,521.41,NaN,NaN,NaN
215,3100.82,597.24,NaN,NaN,NaN
216,2935.53,42.73,0,0,0.0000
217,2449.21,419.89,3,4,0.0000
218,2630.29,544.00,NaN,NaN,NaN
219,2460.65,601.68,NaN,NaN,NaN
220,2657.34,170.73,2,5,2.5000
221,3086.20,231.31,0,0,0.0000
222,2686.80,531.31,0,0,0.0000
223,3125.40,151.75,NaN,NaN,NaN
224,2495.41,737.26,0,0,0.0000
225,2965.34,178.54,0,0,0.0000
226,2822.27,531.57,0,0,0.0000
227,3183.74,72.86,NaN,NaN,NaN
228,3021.06,124.18,NaN,NaN,NaN
229,2607.93,341.91,0,0,0.0000
230,2627.96,75.79,NaN,NaN,NaN
231,3106.62,525.46,NaN,NaN,NaN
232,3005.46,247.79,0,0,0.0000
233,3058.82,651.26,2,1,0.0000
234,2548.56,129.13,NaN,NaN,NaN
235,2531.33,321.97,0,0,0.0000
236,2867.98,457.12,0,0,0.0000
237,3042.27,558.71,2,4,2.0000
238,2654.65,805.86,0,0,0.0000
239,2825.73,662.33,0,0,0.0000
240,2843.25,265.45,NaN,NaN,NaN
241,3155.30,423.76,NaN,NaN,NaN
242,2797.13,179.82,NaN,NaN,NaN
243,2830.70,202.18,NaN,NaN,NaN
244,2564.80,412.90,0,0,0.0000
245,2673.58,590.89,0,0,0.0000
246,2737.12,331.77,0,0,0.0000
247,3007.34,622.00,0,0,0.0000
248,2456.20,317.04,NaN,NaN,NaN
249,3059.66,190.22,NaN,NaN,NaN
250,3093.25,688.82,0,0,0.0000
251,2540.34,182.50,0,0,0.0000
252,2945.91,425.09,NaN,NaN,NaN
253,3191.00,840.31,NaN,NaN,NaN
254,3063.25,524.21,NaN,NaN,NaN
255,3116.06,831.26,NaN,NaN,NaN
256,2821.11,116.97,0,0,0.0000
257,3173.63,199.19,0,0,0.0000
258,2512.93,390.73,2,3,0.0000
259,3030.55,388.92,NaN,NaN,NaN
260,2602.47,276.14,2,8,4.0000
261,2661.52,18.32,NaN,NaN,NaN
262,3481.72,806.96,2,2,0.0000
263,3682.17,877.64,NaN,NaN,NaN
264,3860.09,784.91,2,4,2.0000
265,3678.96,197.08,0,0,0.0000
266,3397.25,495.72,0,0,0.0000
267,3592.91,524.29,NaN,NaN,NaN
268,3302.71,326.09,2,4,2.0000
269,3358.08,841.16,0,0,0.0000
270,3551.29,102.90,NaN,NaN,NaN
271,3332.51,77.50,0,0,0.0000
272,3734.60,771.95,NaN,NaN,NaN
273,3823.54,706.27,0,0,0.0000
274,3221.01,534.58,NaN,NaN,NaN
275,3496.23,626.09,NaN,NaN,NaN
276,3455.31,29.23,NaN,NaN,NaN
277,3618.98,781.74,0,0,0.0000
278,3750.60,562.08,NaN,NaN,NaN
279,3488.51,352.21,0,0,0.0000
280,3683.58,288.03,0,0,0.0000
281,3562.83,296.26,NaN,NaN,NaN
282,3372.21,220.21,NaN,NaN,NaN
283,3236.93,679.18,0,0,0.0000
284,3593.55,225.47,0,0,0.0000
285,3320.12,442.27,NaN,NaN,NaN
286,3643.53,356.39,2,3,0.0000
287,3392.36,593.83,NaN,NaN,NaN
288,3435.32,706.72,NaN,NaN,NaN
289,3762.76,174.03,0,0,0.0000
290,3534.30,444.88,2,3,0.0000
291,3795.90,375.65,0,0,0.0000
292,3898.51,874.37,0,0,0.0000
293,3964.49,878.89,NaN,NaN,NaN
294,3319.14,204.92,0,0,0.0000
295,3784.19,477.70,NaN,NaN,NaN
296,3964.78,526.20,2,5,2.5000
297,3241.58,813.12,NaN,NaN,NaN
298,3792.14,20.57,NaN,NaN,NaN
299,3287.60,852.47,NaN,NaN,NaN
300,3619.81,402.99,0,0,0.0000
301,3612.66,468.18,0,0,0.0000
302,3929.19,725.66,0,0,0.0000
303,3457.99,215.97,0,0,0.0000
304,3679.26,609.88,0,0,0.0000
305,3235.49,32.83,0,0,0.0000
306,3469.25,527.91,0,0,0.0000
307,3705.67,406.25,0,0,0.0000
308,3660.45,108.28,0,0,0.0000
309,3269.78,615.27,NaN,NaN,NaN
310,3812.58,633.41,0,0,0.0000
311,3937.69,630.42,NaN,NaN,NaN
312,3628.03,709.89,0,0,0.0000
313,3741.62,630.01,NaN,NaN,NaN
314,3618.38,583.07,3,6,2.0000
315,3208.10,619.65,3,4,0.0000
316,3836.16,557.82,0,0,0.0000
317,3310.01,553.00,NaN,NaN,NaN
318,3320.89,607.62,NaN,NaN,NaN
319,3853.20,377.13,0,0,0.0000
320,3293.97,139.42,NaN,NaN,NaN
321,3441.82,282.03,0,0,0.0000
322,3492.23,118.23,0,0,0.0000
323,3942.31,454.64,NaN,NaN,NaN
324,3349.29,767.46,NaN,NaN,NaN
325,3717.90,360.98,0,0,0.0000
326,3410.68,162.70,0,0,0.0000
327,3810.90,442.28,0,0,0.0000
328,3454.39,81.92,NaN,NaN,NaN
329,3589.95,65.92,2,6,3.0000
330,3893.66,638.60,2,4,2.0000
331,3515.33,570.42,0,0,0.0000
332,3577.58,680.26,NaN,NaN,NaN
333,3212.53,452.60,NaN,NaN,NaN
334,3255.21,389.34,0,0,0.0000
335,3901.88,435.37,0,0,0.0000
336,3877.64,459.95,0,0,0.0000
337,3559.97,364.94,NaN,NaN,NaN
338,3213.90,182.36,2,6,3.0000
339,3307.42,505.88,0,0,0.0000
340,3859.26,611.19,NaN,NaN,NaN
341,3858.52,486.48,0,0,0.0000
342,3412.31,652.01,NaN,NaN,NaN
343,3516.92,213.39,0,0,0.0000
344,3334.77,386.48,NaN,NaN,NaN
345,3336.53,718.09,NaN,NaN,NaN
346,3271.54,473.91,NaN,NaN,NaN
347,4028.79,702.41,NaN,NaN,NaN
348,4130.43,816.49,NaN,NaN,NaN
349,3971.39,780.49,NaN,NaN,NaN
350,4050.41,824.02,NaN,NaN,NaN
351,4479.96,99.03,0,0,0.0000
352,4451.38,137.34,0,0,0.0000
353,4498.53,257.20,NaN,NaN,NaN
354,4088.86,876.72,2,2,0.0000
355,4458.71,272.29,0,0,0.0000
356,4433.84,229.44,NaN,NaN,NaN
357,4482.32,310.29,0,0,0.0000
358,5369.63,149.20,NaN,NaN,NaN
359,5169.33,630.03,NaN,NaN,NaN
360,5120.43,206.24,0,0,0.0000
361,5251.89,491.72,0,0,0.0000
362,5366.82,495.53,2,3,0.0000
363,5172.77,412.88,0,0,0.0000
364,5135.86,478.76,NaN,NaN,NaN
365,5261.92,94.51,0,0,0.0000
366,5064.80,311.26,0,0,0.0000
367,5245.79,196.89,NaN,NaN,NaN
368,5324.93,768.89,NaN,NaN,NaN
369,5408.30,764.12,0,0,0.0000
370,5155.82,747.47,0,0,0.0000
371,5354.11,653.93,0,0,0.0000
372,5375.93,342.34,NaN,NaN,NaN
373,5039.32,239.52,0,0,0.0000
374,5158.78,126.84,2,3,0.0000
375,5369.89,576.67,0,0,0.0000
376,5373.21,252.35,NaN,NaN,NaN
377,5315.06,589.32,0,0,0.0000
378,5213.97,238.11,NaN,NaN,NaN
379,5308.17,309.36,0,0,0.0000
380,5300.82,693.85,2,0,0.0000
381,5226.09,745.05,0,0,0.0000
382,5345.57,833.65,2,1,0.0000
383,5124.51,564.31,NaN,NaN,NaN
384,5103.86,638.45,0,0,0.0000
385,5188.62,545.83,NaN,NaN,NaN
386,5119.84,358.96,NaN,NaN,NaN
387,5220.89,317.65,NaN,NaN,NaN
388,5271.91,813.03,0,0,0.0000
389,5204.33,98.71,NaN,NaN,NaN
390,5395.90,700.07,NaN,NaN,NaN
391,5314.15,379.50,NaN,NaN,NaN
392,5444.64,68.47,0,0,0.0000
393,5277.02,166.23,NaN,NaN,NaN
394,5071.53,151.11,NaN,NaN,NaN
395,5080.72,400.45,2,3,0.0000
396,5155.29,74.02,NaN,NaN,NaN
397,5133.34,292.12,2,4,2.0000
398,5215.30,794.92,0,0,0.0000
399,6197.48,575.30,NaN,NaN,NaN
400,5875.06,496.41,NaN,NaN,NaN
401,6113.63,792.54,3,3,0.0000
402,6092.68,628.51,2,4,2.0000
403,6011.01,589.73,NaN,NaN,NaN
404,6236.52,766.54,NaN,NaN,NaN
405,5924.83,838.64,NaN,NaN,NaN
406,6056.86,469.92,NaN,NaN,NaN
407,6235.88,458.73,NaN,NaN,NaN
408,5765.94,268.20,NaN,NaN,NaN
409,6160.80,138.15,0,0,0.0000
410,6101.76,327.22,0,0,0.0000
411,5979.68,770.11,NaN,NaN,NaN
412,5793.40,436.34,NaN,NaN,NaN
413,5780.54,574.23,NaN,NaN,NaN
414,5960.47,198.58,NaN,NaN,NaN
415,5778.61,347.98,3,7,2.3333
416,6232.34,88.63,2,3,0.0000
417,6181.61,670.53,NaN,NaN,NaN
418,6257.41,321.65,0,0,0.0000
419,5850.95,640.65,0,0,0.0000
420,5834.87,231.42,NaN,NaN,NaN
421,5821.23,734.30,NaN,NaN,NaN
422,5987.73,300.22,NaN,NaN,NaN
423,6202.59,248.14,NaN,NaN,NaN
424,5926.16,563.72,0,0,0.0000
425,5869.77,105.80,0,0,0.0000
426,5838.93,47.37,0,0,0.0000
427,6018.03,222.49,2,7,3.5000
428,5903.26,29.24,0,0,0.0000
429,5940.46,377.73,0,0,0.0000
430,5974.81,493.38,NaN,NaN,NaN
431,5788.50,837.94,0,0,0.0000
432,5723.46,627.42,0,0,0.0000
433,5972.80,93.75,0,0,0.0000
434,6079.51,143.15,0,0,0.0000
435,6162.93,395.09,NaN,NaN,NaN
436,6258.92,874.70,0,0,0.0000
437,6236.87,179.75,2,5,2.5000
438,6151.02,481.11,NaN,NaN,NaN
439,5658.58,121.82,NaN,NaN,NaN
440,6167.14,845.74,NaN,NaN,NaN
441,6103.73,59.92,0,0,0.0000
442,6006.38,403.50,NaN,NaN,NaN
443,5837.53,288.31,0,0,0.0000
444,6102.94,250.51,NaN,NaN,NaN
445,5879.70,826.08,NaN,NaN,NaN
446,5822.70,179.69,NaN,NaN,NaN
447,5807.53,499.55,2,6,3.0000
448,6190.44,732.79,NaN,NaN,NaN
449,5878.91,155.02,NaN,NaN,NaN
450,5739.70,418.78,NaN,NaN,NaN
451,5924.60,641.00,0,0,0.0000
452,5858.63,891.63,NaN,NaN,NaN
453,6033.86,350.08,NaN,NaN,NaN
454,6130.07,195.36,0,0,0.0000
455,5963.77,678.10,0,0,0.0000
456,6016.73,675.57,NaN,NaN,NaN
457,5754.66,48.78,0,0,0.0000
458,6019.36,89.66,0,0,0.0000
459,6981.04,840.11,NaN,NaN,NaN
460,6670.14,170.42,NaN,NaN,NaN
461,6544.37,217.14,NaN,NaN,NaN
462,6380.14,373.90,NaN,NaN,NaN
463,6710.94,680.82,NaN,NaN,NaN
464,6593.17,756.10,NaN,NaN,NaN
465,6541.64,64.65,NaN,NaN,NaN
466,6898.57,80.45,0,0,0.0000
467,6373.80,607.00,NaN,NaN,NaN
468,6651.85,399.62,NaN,NaN,NaN
469,6750.96,111.77,2,4,2.0000
470,6521.45,404.84,NaN,NaN,NaN
471,6352.95,835.75,3,5,0.0000
472,6766.26,454.78,0,0,0.0000
473,6995.86,45.64,2,4,2.0000
474,6842.11,487.22,0,0,0.0000
475,6721.22,590.63,0,0,0.0000
476,6829.35,716.50,NaN,NaN,NaN
477,6963.20,646.93,NaN,NaN,NaN
478,6504.49,521.53,NaN,NaN,NaN
479,6615.41,878.50,NaN,NaN,NaN
480,6618.08,541.57,NaN,NaN,NaN
481,6980.08,354.92,0,0,0.0000
482,6583.98,363.86,NaN,NaN,NaN
483,6353.00,132.74,NaN,NaN,NaN
484,6418.32,490.60,0,0,0.0000
485,6833.26,336.99,NaN,NaN,NaN
486,6567.79,511.43,2,3,0.0000
487,6447.21,575.02,NaN,NaN,NaN
488,6402.33,77.19,0,0,0.0000
489,6325.99,730.93,0,0,0.0000
490,6458.34,152.74,NaN,NaN,NaN
491,7004.69,603.05,2,6,3.0000
492,6288.21,248.05,NaN,NaN,NaN
493,6472.25,852.65,0,0,0.0000
494,6930.76,727.16,0,0,0.0000
495,7015.18,499.84,NaN,NaN,NaN
496,6645.12,270.96,NaN,NaN,NaN
497,6867.67,851.92,NaN,NaN,NaN
498,6940.14,224.76,4,2,0.0000
499,7032.04,370.04,0,0,0.0000
500,6911.89,289.27,NaN,NaN,NaN
501,6925.13,388.63,2,2,0.0000
502,6861.03,668.70,NaN,NaN,NaN
503,6754.57,810.32,NaN,NaN,NaN
504,6491.43,751.56,0,0,0.0000
505,6695.40,779.23,0,0,0.0000
506,6482.58,289.29,NaN,NaN,NaN
507,6969.45,170.25,NaN,NaN,NaN
508,6288.66,553.43,0,0,0.0000
509,6690.00,503.95,NaN,NaN,NaN
510,6774.70,310.85,NaN,NaN,NaN
511,6931.03,549.45,NaN,NaN,NaN
512,6285.11,424.85,0,0,0.0000
513,6813.91,821.81,NaN,NaN,NaN
514,6687.45,59.95,0,0,0.0000
515,6293.44,636.09,NaN,NaN,NaN
516,6420.59,823.10,0,0,0.0000
517,6454.44,677.37,NaN,NaN,NaN
518,6305.76,890.12,NaN,NaN,NaN
519,6865.29,250.74,2,2,0.0000
520,6726.50,346.24,2,1,0.0000
521,6357.34,516.03,0,0,0.0000
522,6431.33,244.34,0,0,0.0000
523,7017.78,139.71,NaN,NaN,NaN
524,6610.58,682.30,0,0,0.0000
525,6884.25,606.01,3,6,2.0000
526,6825.46,197.60,NaN,NaN,NaN
527,6994.76,708.08,0,0,0.0000
528,6876.83,195.53,NaN,NaN,NaN
529,6763.30,205.56,0,0,0.0000
530,6697.75,871.12,2,8,4.0000
531,6949.78,65.38,0,0,0.0000
532,7044.07,244.25,NaN,NaN,NaN
533,7079.55,724.89,NaN,NaN,NaN
534,7143.64,813.33,0,0,0.0000
535,7080.69,598.04,NaN,NaN,NaN
536,7082.28,335.53,0,0,0.0000
537,7161.33,581.72,NaN,NaN,NaN
538,7151.89,662.74,2,4,2.0000
539,7070.13,516.41,NaN,NaN,NaN
540,7068.75,816.87,2,4,2.0000
541,7067.37,668.19,2,3,0.0000
542,7191.83,874.71,NaN,NaN,NaN
543,7112.06,886.30,0,0,0.0000
544,7116.00,541.68,NaN,NaN,NaN
545,166.52,1494.41,2,5,2.5000
546,58.73,1119.02,0,0,0.0000
547,43.94,1562.33,2,4,2.0000
548,252.43,1435.72,3,4,0.0000
549,164.05,1258.07,NaN,NaN,NaN
550,44.33,1663.76,NaN,NaN,NaN
551,281.38,1543.97,NaN,NaN,NaN
552,374.97,960.30,NaN,NaN,NaN
553,195.44,1626.47,NaN,NaN,NaN
554,178.50,1182.95,NaN,NaN,NaN
555,491.71,986.39,3,4,0.0000
556,267.54,1609.67,3,6,2.0000
557,167.50,1379.93,2,4,2.0000
558,73.19,1464.89,NaN,NaN,NaN
559,52.86,1384.79,NaN,NaN,NaN
560,386.44,1587.99,NaN,NaN,NaN
561,49.43,976.25,2,5,2.5000
562,88.60,1198.63,NaN,NaN,NaN
563,425.14,900.86,NaN,NaN,NaN
564,139.20,1062.92,NaN,NaN,NaN
565,79.94,1279.22,0,0,0.0000
566,331.83,1499.25,0,0,0.0000
567,304.83,1407.02,0,0,0.0000
568,118.47,1621.01,NaN,NaN,NaN
569,206.24,1327.54,NaN,NaN,NaN
570,438.23,1544.37,NaN,NaN,NaN
571,79.64,1026.24,2,3,0.0000
572,180.02,1114.43,0,0,0.0000
573,393.48,1514.05,NaN,NaN,NaN
574,23.30,1340.56,NaN,NaN,NaN
575,261.36,1335.17,0,0,0.0000
576,1607.92,1285.14,NaN,NaN,NaN
577,1580.36,1069.51,NaN,NaN,NaN
578,1534.54,1473.65,NaN,NaN,NaN
579,1621.83,1426.23,NaN,NaN,NaN
580,1292.62,1148.30,0,0,0.0000
581,1411.37,968.34,0,0,0.0000
582,1273.74,946.05,NaN,NaN,NaN
583,1291.85,1435.75,NaN,NaN,NaN
584,1573.28,1584.31,3,5,0.0000
585,1514.11,1128.96,NaN,NaN,NaN
586,1398.24,1206.30,0,0,0.0000
587,1326.47,1523.09,NaN,NaN,NaN
588,1435.35,1074.12,0,0,0.0000
589,1459.93,1165.53,NaN,NaN,NaN
590,1622.79,1154.25,3,9,3.0000
591,1411.17,1546.00,3,4,0.0000
592,1491.01,1609.13,4,5,0.0000
593,1132.41,967.18,NaN,NaN,NaN
594,1382.44,1083.19,0,0,0.0000
595,1583.25,917.68,2,3,0.0000
596,1491.36,932.58,0,0,0.0000
597,1507.33,1219.19,0,0,0.0000
598,1489.42,1006.75,0,0,0.0000
599,1362.13,1477.11,NaN,NaN,NaN
600,1351.87,1124.67,0,0,0.0000
601,1359.91,1661.75,NaN,NaN,NaN
602,1631.48,988.01,0,0,0.0000
603,1372.32,1346.34,NaN,NaN,NaN
604,1501.97,1359.14,0,0,0.0000
605,1188.65,1004.74,0,0,0.0000
606,1422.36,1418.34,2,4,2.0000
607,1344.83,1389.48,NaN,NaN,NaN
608,1322.70,989.63,NaN,NaN,NaN
609,1254.79,1000.97,0,0,0.0000
610,1447.38,1595.08,NaN,NaN,NaN
611,1526.32,954.66,0,0,0.0000
612,1516.86,1297.52,2,3,0.0000
613,1564.20,1390.13,NaN,NaN,NaN
614,1552.20,991.79,0,0,0.0000
615,1498.26,1551.75,0,0,0.0000
616,1466.03,1557.61,0,0,0.0000
617,1383.98,1290.85,NaN,NaN,NaN
618,1475.54,1291.60,0,0,0.0000
619,1464.00,1368.73,0,0,0.0000
620,2113.63,927.98,2,2,0.0000
621,2225.48,1620.58,0,0,0.0000
622,1951.08,936.73,NaN,NaN,NaN
623,1744.32,1198.94,NaN,NaN,NaN
624,1910.19,1156.03,2,3,0.0000
625,2072.91,1141.50,2,3,0.0000
626,2375.88,1609.20,0,0,0.0000
627,1869.70,1609.89,2,3,0.0000
628,2064.56,1263.46,0,0,0.0000
629,1739.11,1354.83,0,0,0.0000
630,1673.24,1624.39,NaN,NaN,NaN
631,1909.60,1425.08,3,7,2.3333
632,1832.85,1139.82,NaN,NaN,NaN
633,1934.30,1535.27,0,0,0.0000
634,2140.73,1347.52,0,0,0.0000
635,2032.79,1026.02,NaN,NaN,NaN
636,1983.32,1126.39,NaN,NaN,NaN
637,1941.23,1250.00,NaN,NaN,NaN
638,1793.52,1041.68,0,0,0.0000
639,2192.54,1033.28,NaN,NaN,NaN
640,1690.92,1497.53,0,0,0.0000
641,1865.49,1488.63,NaN,NaN,NaN
642,2224.92,897.06,0,0,0.0000
643,1672.56,955.28,0,0,0.0000
644,2254.14,961.54,0,0,0.0000
645,2218.35,1489.84,NaN,NaN,NaN
646,2019.04,1446.50,5,3,0.0000
647,2231.08,1364.47,0,0,0.0000
648,2044.57,1544.67,NaN,NaN,NaN
649,2178.77,1099.74,NaN,NaN,NaN
650,2234.19,1148.58,0,0,0.0000
651,2107.46,1108.55,0,0,0.0000
